p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	cellline
AMOTL22	2.19178374381084e-12	0.300489892738127	0.762	0.704	5.48121278652215e-08	E	AMOTL2	h1806
STMN11	2.53620937058253e-12	0.285949444972967	0.813	0.736	6.34255239395279e-08	E	STMN1	h1806
NCOA2	2.96716850463837e-12	0.358020879376773	0.72	0.641	7.42029499639964e-08	E	NCOA2	h1806
RAI142	3.72899758755058e-12	0.241429481937755	0.85	0.787	9.3254771669465e-08	E	RAI14	h1806
CTSB1	6.86607385859993e-12	0.327387781935877	0.709	0.654	1.71706775055867e-07	E	CTSB	h1806
UBR4	7.33631860658671e-12	0.193894688345944	0.946	0.933	1.83466655713521e-07	E	UBR4	h1806
RIN22	8.132152396705e-12	0.334145946517936	0.66	0.585	2.03368867136799e-07	E	RIN2	h1806
NCAPD31	8.49304724086689e-12	0.24695511960565	0.905	0.861	2.12394125399599e-07	E	NCAPD3	h1806
COL4A52	9.01285196485929e-12	0.287373838169567	0.837	0.779	2.25393401937201e-07	E	COL4A5	h1806
TRIM661	9.63636042530251e-12	0.353095259920581	0.657	0.59	2.40986101515965e-07	E	TRIM66	h1806
PHTF21	1.03087402649726e-11	0.270272227797394	0.778	0.713	2.57800976546435e-07	E	PHTF2	h1806
FSCN12	1.32075199573612e-11	0.26725580025808	0.808	0.755	3.30293659093688e-07	E	FSCN1	h1806
SEC14L11	1.37781443385663e-11	0.310988554322398	0.675	0.61	3.44563833618866e-07	E	SEC14L1	h1806
CLCC1	1.45815890704809e-11	0.387130327038099	0.626	0.55	3.64656379474585e-07	E	CLCC1	h1806
ATXN101	1.48499946596281e-11	0.208187633258561	0.937	0.919	3.71368666447979e-07	E	ATXN10	h1806
BLM	1.54416942894386e-11	0.374094663707421	0.637	0.547	3.8616589079028e-07	E	BLM	h1806
LINC015721	1.54576412394642e-11	0.386616400899987	0.652	0.58	3.86564692116522e-07	E	LINC01572	h1806
LPAR12	1.69679324395779e-11	0.326070590078126	0.779	0.721	4.24334054448965e-07	E	LPAR1	h1806
SLC4A72	1.70752881872881e-11	0.4051789719012	0.665	0.596	4.270188069877e-07	E	SLC4A7	h1806
HIVEP11	1.94898842210704e-11	0.248287617599035	0.814	0.755	4.87403024600528e-07	E	HIVEP1	h1806
SPIN11	2.46177914551402e-11	0.240192964263458	0.862	0.815	6.15641728710147e-07	E	SPIN1	h1806
ZNF1061	2.60019421669059e-11	0.212584584491444	0.911	0.884	6.50256569709983e-07	E	ZNF106	h1806
NEDD4L1	2.71811176125484e-11	0.317420436993814	0.748	0.68	6.7974538925461e-07	E	NEDD4L	h1806
DNMBP2	2.74087019621349e-11	0.366420356639376	0.764	0.718	6.8543681866907e-07	E	DNMBP	h1806
LINC003551	3.36941452568968e-11	0.405076681509067	0.662	0.593	8.42623184584475e-07	E	LINC00355	h1806
JPT2	4.06097692568814e-11	0.25317509618505	0.859	0.822	1.01556910957609e-06	E	JPT2	h1806
U2SURP1	4.14304753784724e-11	0.195435540919895	0.938	0.916	1.03609332826484e-06	E	U2SURP	h1806
CRYBG11	4.41926938982146e-11	0.20946927521982	0.886	0.823	1.10517088900655e-06	E	CRYBG1	h1806
EGFR1	5.18544281488402e-11	0.155062802758583	0.995	0.992	1.29677553914619e-06	E	EGFR	h1806
KIAA1549L2	5.34193457751702e-11	0.223229576290698	0.747	0.652	1.33591099914546e-06	E	KIAA1549L	h1806
PRKD32	5.60249605911071e-11	0.229597719622672	0.859	0.833	1.40107221446241e-06	E	PRKD3	h1806
TBL1XR11	5.96303586729479e-11	0.173547362467947	0.973	0.965	1.49123600969308e-06	E	TBL1XR1	h1806
ACTB2	6.45792618762177e-11	0.124915995537803	0.998	0.993	1.61499818100045e-06	E	ACTB	h1806
ELMO1	8.83402205599591e-11	0.259633604578528	0.872	0.821	2.20921223576346e-06	E	ELMO1	h1806
LYST1	1.1405114183331e-10	0.362065094817776	0.661	0.596	2.85219095496742e-06	E	LYST	h1806
CENPK1	1.24902590113987e-10	0.321635674901337	0.692	0.637	3.12356397357057e-06	E	CENPK	h1806
RASA21	1.32921434853277e-10	0.23790777169277	0.845	0.823	3.32409924281076e-06	E	RASA2	h1806
TK11	1.59736633036168e-10	0.277686669015672	0.782	0.726	3.99469371896849e-06	E	TK1	h1806
SRBD12	1.67513831742707e-10	0.238442381066022	0.854	0.822	4.18918590422162e-06	E	SRBD1	h1806
LIPA1	1.82652605390037e-10	0.25447946913452	0.781	0.747	4.56777635559404e-06	E	LIPA	h1806
ELOVL51	1.88530415461195e-10	0.269268381377781	0.849	0.803	4.71476862985356e-06	E	ELOVL5	h1806
PLOD21	1.93180664754995e-10	0.382239036451542	0.64	0.57	4.83106206419292e-06	E	PLOD2	h1806
LYPD6B1	2.36402665184547e-10	0.341400554137854	0.784	0.731	5.91195785093515e-06	E	LYPD6B	h1806
ENSG000002250872	3.02765857085512e-10	0.315563765343574	0.689	0.62	7.57156855399449e-06	E	ENSG00000225087	h1806
NAA161	3.56483636988092e-10	0.303604943683682	0.69	0.617	8.9149427937982e-06	E	NAA16	h1806
IL6ST1	3.63708059808589e-10	0.305845055687354	0.725	0.681	9.09561115969318e-06	E	IL6ST	h1806
MNAT11	3.87856176534138e-10	0.262064081223533	0.833	0.8	9.69950726276573e-06	E	MNAT1	h1806
PRKCA2	4.14187124729974e-10	0.177340079479258	0.993	0.974	1.03579916152472e-05	E	PRKCA	h1806
TFAP2A1	4.51125658836761e-10	0.274619465748055	0.747	0.698	1.12817504761897e-05	E	TFAP2A	h1806
ARHGAP121	4.66830989220533e-10	0.25017545513084	0.85	0.819	1.16745093784271e-05	E	ARHGAP12	h1806
TOPBP11	5.36363956040621e-10	0.256337228956294	0.794	0.734	1.34133898126639e-05	E	TOPBP1	h1806
DIAPH1	6.06257522381767e-10	0.18310482922683	0.941	0.923	1.51612881197232e-05	E	DIAPH1	h1806
KCNQ52	6.079503786345e-10	0.189602846761054	0.779	0.688	1.52036230688916e-05	E	KCNQ5	h1806
LNPEP	6.3346718039391e-10	0.347701385593981	0.679	0.608	1.58417472472909e-05	E	LNPEP	h1806
CRYBG32	6.55301990499269e-10	0.276419110348267	0.749	0.691	1.63877921784057e-05	E	CRYBG3	h1806
DNAH82	6.80142088701375e-10	0.286122328956175	0.703	0.634	1.7008993354244e-05	E	DNAH8	h1806
TDRD31	8.35240550033429e-10	0.357085679396736	0.645	0.579	2.0887695675236e-05	E	TDRD3	h1806
NCAM22	9.01939095737234e-10	0.318080374898806	0.658	0.584	2.25556929061968e-05	E	NCAM2	h1806
E2F31	9.39212537813807e-10	0.208929392481807	0.929	0.915	2.34878271456477e-05	E	E2F3	h1806
ZNF609	9.39268123984943e-10	0.23308842032229	0.868	0.829	2.34892172446155e-05	E	ZNF609	h1806
AFF11	9.90882004778513e-10	0.285167151198474	0.72	0.681	2.47799771755011e-05	E	AFF1	h1806
STAT3	1.36720034057854e-09	0.34032744665738	0.627	0.564	3.4190946117188e-05	E	STAT3	h1806
STK31	1.49776904506009e-09	0.16666535263246	0.968	0.954	3.74562082788627e-05	E	STK3	h1806
PDIA51	1.55252028026774e-09	0.303924397401139	0.705	0.66	3.88254271689355e-05	E	PDIA5	h1806
NCK12	1.96813930158555e-09	0.325432927040988	0.67	0.615	4.92192276540513e-05	E	NCK1	h1806
OAS31	2.02962469853278e-09	0.404958012044148	0.608	0.553	5.07568544609077e-05	E	OAS3	h1806
INPP4A1	2.36061116054709e-09	0.318510468454746	0.697	0.644	5.90341639029617e-05	E	INPP4A	h1806
CDC42BPA1	2.72813635475484e-09	0.199051496610785	0.967	0.954	6.82252339597089e-05	E	CDC42BPA	h1806
LASP12	2.85204942887711e-09	0.218294057619923	0.839	0.829	7.13240521173587e-05	E	LASP1	h1806
PTPRF2	3.34333913098685e-09	0.26162333705139	0.777	0.74	8.36102249877191e-05	E	PTPRF	h1806
SENP71	3.48998871078288e-09	0.363776509230397	0.61	0.551	8.72776376792583e-05	E	SENP7	h1806
ANO61	3.72109315165833e-09	0.235933894479801	0.844	0.814	9.30570975366715e-05	E	ANO6	h1806
EEFSEC2	4.32533975747204e-09	0.283819785149717	0.731	0.683	0.000108168096654861	E	EEFSEC	h1806
ALMS11	4.67378525437076e-09	0.217248469483709	0.874	0.828	0.000116882021641304	E	ALMS1	h1806
PHF202	5.38981760451804e-09	0.281556489881314	0.71	0.668	0.000134788558653787	E	PHF20	h1806
DNAJC132	5.42794606467944e-09	0.279528945748076	0.745	0.706	0.000135742075185503	E	DNAJC13	h1806
PALS1	6.3643431368269e-09	0.291336843211651	0.761	0.724	0.000159159493165767	E	PALS1	h1806
CCDC93	6.36633239233557e-09	0.312325820241948	0.699	0.662	0.000159209240467528	E	CCDC93	h1806
SUCO1	6.79886567875663e-09	0.227510005162575	0.708	0.65	0.000170026032894346	E	SUCO	h1806
VCL1	7.42126415334112e-09	0.211181971905717	0.882	0.85	0.000185590973946755	E	VCL	h1806
HGS1	8.28209436411532e-09	0.349933327831562	0.622	0.577	0.000207118615857796	E	HGS	h1806
SMS	8.85604781574888e-09	0.321907270316843	0.638	0.579	0.000221472043776248	E	SMS	h1806
LRCH31	8.96740892629879e-09	0.214950332125537	0.847	0.823	0.00022425696242888	E	LRCH3	h1806
NF21	9.75405930400269e-09	0.260009627147214	0.746	0.698	0.000243929515074499	E	NF2	h1806
SYCP2L2	9.87431772072921e-09	0.319308762127387	0.675	0.609	0.000246936937559996	E	SYCP2L	h1806
PREP1	1.09892772186908e-08	0.314192937850842	0.681	0.624	0.00027481984468502	E	PREP	h1806
TPT11	1.18552686474674e-08	0.170383105142969	0.905	0.891	0.000296476558335864	E	TPT1	h1806
IFT801	1.26634948127873e-08	0.300013289534327	0.655	0.592	0.000316688678278184	E	IFT80	h1806
OSBPL102	1.27740871053459e-08	0.251072122745671	0.717	0.654	0.000319454370330491	E	OSBPL10	h1806
AP2B12	1.32501386418234e-08	0.198656072158943	0.895	0.877	0.000331359467154719	E	AP2B1	h1806
RTN42	1.3317962812375e-08	0.207766047959625	0.896	0.881	0.000333055614011874	E	RTN4	h1806
ANKRD36B1	1.35348484101478e-08	0.331599511281783	0.627	0.572	0.000338479489040977	E	ANKRD36B	h1806
BABAM22	1.37608358145615e-08	0.201079206944284	0.897	0.868	0.000344130982050554	E	BABAM2	h1806
RNF2161	1.37965122801596e-08	0.191998703679934	0.924	0.895	0.000345023179102232	E	RNF216	h1806
IL183	1.38501164610022e-08	0.262964946769638	0.723	0.664	0.000346363712456743	E	IL18	h1806
ATR2	1.43302286795795e-08	0.180246835756889	0.884	0.85	0.000358370358818924	E	ATR	h1806
DNA21	1.48085195565745e-08	0.286165622223235	0.714	0.676	0.000370331457070814	E	DNA2	h1806
NSD21	1.52434169081493e-08	0.195748980167493	0.841	0.806	0.000381207370038999	E	NSD2	h1806
FGD61	1.62677863031523e-08	0.318936130053732	0.65	0.611	0.000406824799869232	E	FGD6	h1806
CDC61	1.73522025375903e-08	0.295603069811518	0.675	0.614	0.000433943881060059	E	CDC6	h1806
FAT23	1.83326845181183e-08	0.234413363509193	0.747	0.668	0.000458463774429103	E	FAT2	h1806
ITPR32	1.95106485784541e-08	0.238967393834786	0.817	0.789	0.00048792229964998	E	ITPR3	h1806
TP53BP11	2.09407878705241e-08	0.185331996420589	0.865	0.843	0.000523687223066068	E	TP53BP1	h1806
MIR924HG1	2.21481317858826e-08	0.151697618363242	0.954	0.908	0.000553880479701353	E	MIR924HG	h1806
GALNT141	2.28924613449107e-08	0.203808678016451	0.901	0.856	0.000572494673313526	E	GALNT14	h1806
NNT1	3.08548784889819e-08	0.327815072409305	0.619	0.563	0.000771618801252459	E	NNT	h1806
RPN12	3.14764993180348e-08	0.176347927439739	0.889	0.854	0.000787164294945414	E	RPN1	h1806
TBCD1	3.1827678923088e-08	0.226332260609051	0.779	0.732	0.000795946594508585	E	TBCD	h1806
VMP11	3.22900698974251e-08	0.220008185442897	0.855	0.827	0.000807510067994807	E	VMP1	h1806
ENSG000002849062	3.45606419186042e-08	0.264540552474099	0.892	0.852	0.000864292533100454	E	ENSG00000284906	h1806
SNX9	3.87521398471271e-08	0.303091824072909	0.669	0.621	0.000969113513296955	E	SNX9	h1806
TNS42	4.00886875244652e-08	0.265526883188305	0.666	0.603	0.00100253789761183	E	TNS4	h1806
WEE11	4.0545190900898e-08	0.317478550681667	0.641	0.587	0.00101395413404966	E	WEE1	h1806
HDAC71	4.12516431083393e-08	0.337620375108741	0.626	0.58	0.00103162109085335	E	HDAC7	h1806
DHCR242	4.26444654053238e-08	0.28395359736328	0.629	0.572	0.00106645279085634	E	DHCR24	h1806
EPAS12	4.2763229027791e-08	0.18518584357635	0.848	0.823	0.001069422831527	E	EPAS1	h1806
CHD73	4.34526341209844e-08	0.199345825705687	0.854	0.8	0.00108666347409758	E	CHD7	h1806
LUZP1	4.43184197916363e-08	0.23538590426989	0.83	0.798	0.00110831504214924	E	LUZP1	h1806
LINC011691	4.53181561772784e-08	0.231507744593888	0.823	0.788	0.00113331644968138	E	LINC01169	h1806
GLCCI12	5.13190445415925e-08	0.289770265775968	0.651	0.599	0.00128338666589614	E	GLCCI1	h1806
DYSF2	5.93145632500645e-08	0.275829636345116	0.622	0.549	0.00148333859775761	E	DYSF	h1806
MAPK8IP31	6.19641266755136e-08	0.293265269540419	0.655	0.616	0.00154959887990124	E	MAPK8IP3	h1806
SNX291	6.30491409739525e-08	0.31387003384419	0.661	0.619	0.0015767329174766	E	SNX29	h1806
PLEKHB2	6.65933546629967e-08	0.164403991858495	0.958	0.943	0.00166536661341222	E	PLEKHB2	h1806
TTBK21	6.69858625075788e-08	0.277135453040444	0.716	0.67	0.00167518244958953	E	TTBK2	h1806
PPP4R12	6.911403422774e-08	0.244286342659339	0.801	0.781	0.00172840376796732	E	PPP4R1	h1806
SPIRE12	7.03157549286894e-08	0.20299184877211	0.812	0.774	0.00175845639925667	E	SPIRE1	h1806
LCOR	7.13168497318116e-08	0.173053589532322	0.939	0.918	0.00178349177809314	E	LCOR	h1806
VPS13B1	7.45640047708555e-08	0.17076171744648	0.926	0.892	0.00186469663130955	E	VPS13B	h1806
CLDN111	7.49578545487067e-08	0.203406734020849	0.665	0.584	0.00187454602655406	E	CLDN11	h1806
FBXW11	8.31650979761499e-08	0.236277578724361	0.769	0.722	0.00207979277018756	E	FBXW11	h1806
ZC3H11A1	8.44354893546413e-08	0.139203583248913	0.95	0.944	0.00211156271778087	E	ZC3H11A	h1806
PRPF4B1	9.11046288905031e-08	0.132517878074831	0.972	0.959	0.0022783445592937	E	PRPF4B	h1806
EPC11	9.8228348261121e-08	0.247064143086399	0.709	0.667	0.00245649453331411	E	EPC1	h1806
ATRN	9.85605480385582e-08	0.2545313064475	0.675	0.64	0.00246480218534826	E	ATRN	h1806
TSC22D21	1.05586620211428e-07	0.20315663011144	0.843	0.802	0.00264051019824739	E	TSC22D2	h1806
ARHGDIA1	1.08928078158517e-07	0.267966004217435	0.744	0.714	0.00272407337858819	E	ARHGDIA	h1806
RAPGEF11	1.14625481118436e-07	0.286946933139337	0.653	0.606	0.00286655403180984	E	RAPGEF1	h1806
SAMD4A1	1.37136557735071e-07	0.159939504020652	0.861	0.807	0.00342951103583866	E	SAMD4A	h1806
NPAT1	1.38591058350399e-07	0.331210219658377	0.649	0.6	0.00346588518722678	E	NPAT	h1806
SSH22	1.44055703338653e-07	0.170061044542108	0.895	0.868	0.00360254502909302	E	SSH2	h1806
SUPT3H1	1.4865431067049e-07	0.251814759280837	0.716	0.658	0.00371754700124762	E	SUPT3H	h1806
ATP11B1	1.57986133747431e-07	0.185618398950154	0.859	0.829	0.00395091723275576	E	ATP11B	h1806
TASP1	2.08846183388407e-07	0.21330412724054	0.839	0.794	0.00522282535417729	E	TASP1	h1806
C2CD31	2.32541598992488e-07	0.233660698482709	0.782	0.758	0.00581540030760414	E	C2CD3	h1806
ERP44	2.37268172771597e-07	0.249968375257577	0.767	0.736	0.0059336024646721	E	ERP44	h1806
NIN2	2.37512661750411e-07	0.222715071614114	0.744	0.69	0.00593971664505429	E	NIN	h1806
WDPCP1	2.38954430499998e-07	0.216673543248845	0.816	0.769	0.00597577239794394	E	WDPCP	h1806
UBASH3B2	2.53393475828995e-07	0.248110536490176	0.764	0.718	0.00633686404353151	E	UBASH3B	h1806
AP3B1	2.85279355720264e-07	0.172932502089198	0.9	0.875	0.00713426612785236	E	AP3B1	h1806
IQCB11	3.04241862013004e-07	0.241428519039221	0.798	0.756	0.0076084804852212	E	IQCB1	h1806
CMIP2	3.1016678890592e-07	0.19023519268608	0.958	0.945	0.00775665105695925	E	CMIP	h1806
CEP250	3.38633031081251e-07	0.327742139968633	0.609	0.553	0.00846853484127994	E	CEP250	h1806
TPM42	3.49484533883773e-07	0.148662489492691	0.891	0.863	0.00873990922336539	E	TPM4	h1806
RBAK-RBAKDN1	3.50059827487763e-07	0.226891824239185	0.806	0.77	0.00875429616581397	E	RBAK-RBAKDN	h1806
RSRC12	3.5897963079651e-07	0.166761227670884	0.935	0.908	0.00897736260695912	E	RSRC1	h1806
LGALS81	3.62659305696657e-07	0.267857361751942	0.684	0.654	0.00906938391686199	E	LGALS8	h1806
ZNF638	3.64024634416683e-07	0.115146993720101	0.978	0.966	0.00910352805749241	E	ZNF638	h1806
NPLOC42	3.89493545245341e-07	0.238785960024554	0.761	0.744	0.00974045457949547	E	NPLOC4	h1806
PPP2R3A1	4.42399869556046e-07	0.149480155877959	0.803	0.757	0.0110635359378576	E	PPP2R3A	h1806
ZNF2921	4.45152846080132e-07	0.182405099225757	0.849	0.816	0.0111323823747719	E	ZNF292	h1806
FARS2	4.52156917884483e-07	0.154409283118896	0.965	0.929	0.0113075402024552	E	FARS2	h1806
DPH62	4.56492358016806e-07	0.268290427225738	0.728	0.679	0.0114159608892843	E	DPH6	h1806
TTC141	4.9432317607733e-07	0.298909329882437	0.636	0.599	0.0123620339873419	E	TTC14	h1806
R3HCC1L1	4.95317390472415e-07	0.201198594587474	0.735	0.679	0.0123868973009342	E	R3HCC1L	h1806
SMC41	5.05706382590628e-07	0.136096395087089	0.965	0.948	0.0126467052158264	E	SMC4	h1806
HNRNPA1	5.13525490923392e-07	0.100085170100545	0.982	0.975	0.0128422454770122	E	HNRNPA1	h1806
SDCCAG82	5.42257242991267e-07	0.241436484169349	0.827	0.791	0.0135607691327256	E	SDCCAG8	h1806
DYNC1H1	5.61831885885958e-07	0.114793111969656	0.959	0.964	0.014050291802236	E	DYNC1H1	h1806
CEP295	5.98523106461402e-07	0.186872516471589	0.854	0.811	0.0149678658463867	E	CEP295	h1806
SMYD21	6.00266523772619e-07	0.261960719396037	0.621	0.58	0.0150114652265057	E	SMYD2	h1806
SPIDR1	6.05343349265915e-07	0.156550093147579	0.964	0.93	0.015138426478442	E	SPIDR	h1806
ARHGEF102	6.53508560180882e-07	0.222721216440148	0.757	0.714	0.0163429420730035	E	ARHGEF10	h1806
GYS11	6.67990691107259e-07	0.28571697128509	0.601	0.555	0.0167051112032103	E	GYS1	h1806
VPS13A1	7.38763738794043e-07	0.191478579223911	0.866	0.829	0.0184750035797614	E	VPS13A	h1806
EIF2A1	7.79695531148899e-07	0.202955129541238	0.783	0.738	0.0194986258429717	E	EIF2A	h1806
XRCC41	8.40932301251931e-07	0.313478876787061	0.609	0.557	0.0210300349897083	E	XRCC4	h1806
CDH31	8.63447100538169e-07	0.186610228656248	0.772	0.734	0.0215930850902585	E	CDH3	h1806
PYGL1	9.35832676373668e-07	0.288953731784584	0.65	0.613	0.0234033035707527	E	PYGL	h1806
UGGT1	1.01095959274669e-06	0.264449124286649	0.745	0.72	0.0252820774954093	E	UGGT1	h1806
SLC25A242	1.12080559193745e-06	0.210449503045723	0.755	0.724	0.0280291062431717	E	SLC25A24	h1806
BARD11	1.29226358690036e-06	0.224989731357108	0.682	0.638	0.0323169277812043	E	BARD1	h1806
PACSIN21	1.45101623490402e-06	0.208930192123671	0.79	0.769	0.0362870140024796	E	PACSIN2	h1806
LGALS3BP2	1.50526643012473e-06	0.187822100235666	0.784	0.75	0.0376437028845593	E	LGALS3BP	h1806
KIF5B1	1.536512791023e-06	0.139637983998559	0.953	0.939	0.0384251118779031	E	KIF5B	h1806
MCFD21	1.54794493125373e-06	0.287111038971542	0.691	0.661	0.0387110068407932	E	MCFD2	h1806
TRAF31	1.55189986003467e-06	0.208770452286182	0.794	0.756	0.0388099116997471	E	TRAF3	h1806
DERA1	1.61715069135878e-06	0.294428740797176	0.608	0.57	0.0404417044895003	E	DERA	h1806
FCHSD22	1.63889987575594e-06	0.17289792042548	0.888	0.849	0.0409856080929045	E	FCHSD2	h1806
LINC011942	1.64087734724655e-06	0.175562277507707	0.917	0.893	0.0410350606999418	E	LINC01194	h1806
ZFHX42	1.6461981163246e-06	0.218057128873733	0.661	0.603	0.0411681224930456	E	ZFHX4	h1806
MYO61	1.66536318880911e-06	0.185335605567456	0.848	0.831	0.0416474026257383	E	MYO6	h1806
IQGAP12	1.69864649380861e-06	0.151735475473989	0.956	0.947	0.0424797515171658	E	IQGAP1	h1806
KNTC1	1.72916293031007e-06	0.181395585184223	0.868	0.844	0.0432429065611943	E	KNTC1	h1806
CNTNAP41	1.74597675055454e-06	0.241395828515039	0.601	0.539	0.043663386577868	E	CNTNAP4	h1806
PLEKHA22	1.75545416082165e-06	0.279428467726209	0.624	0.585	0.0439003976538278	E	PLEKHA2	h1806
EPIC11	1.90717627781138e-06	0.156329642769471	0.872	0.845	0.0476946643555071	E	EPIC1	h1806
CCDC182	1.95147876292306e-06	0.278907186988703	0.67	0.619	0.04880258090318	E	CCDC18	h1806
LPGAT11	1.96191949944099e-06	0.229523550841234	0.751	0.725	0.0490636828420203	E	LPGAT1	h1806
GNAQ1	2.00579814883324e-06	0.116028089039161	0.974	0.951	0.0501610001060217	E	GNAQ	h1806
AFAP1L21	2.01561408360748e-06	0.254731016902261	0.667	0.632	0.0504064770028557	E	AFAP1L2	h1806
GMDS-DT2	2.07293170860747e-06	0.280866902847933	0.685	0.629	0.0518398761688557	E	GMDS-DT	h1806
CAPRIN21	2.14869177726458e-06	0.201974064069508	0.608	0.543	0.0537344839658325	E	CAPRIN2	h1806
CTDSPL21	2.34625884610634e-06	0.152260985278498	0.894	0.891	0.0586752412234272	E	CTDSPL2	h1806
ERC12	2.37775665801737e-06	0.155852465449398	0.909	0.899	0.0594629385036983	E	ERC1	h1806
SHTN11	2.55563284295726e-06	0.140896372169074	0.941	0.917	0.0639112661366751	E	SHTN1	h1806
PKD1L1	2.58439569291527e-06	0.238198614441919	0.732	0.695	0.0646305674884252	E	PKD1L1	h1806
PEAK1	2.58720699997734e-06	0.246311529009147	0.636	0.577	0.0647008726554334	E	PEAK1	h1806
CBL	2.59205811879437e-06	0.186508608354122	0.736	0.691	0.0648221894348097	E	CBL	h1806
PXN2	2.77296467209247e-06	0.139754439156698	0.913	0.904	0.0693463005196885	E	PXN	h1806
PTBP21	2.78533038786916e-06	0.18902903537679	0.818	0.795	0.069655542339832	E	PTBP2	h1806
CDK171	2.81267613294597e-06	0.30077592657959	0.613	0.573	0.0703394047327127	E	CDK17	h1806
POLE1	2.86685202165285e-06	0.174527538063186	0.924	0.902	0.0716942353574946	E	POLE	h1806
NOTCH21	3.01546507204139e-06	0.25680813566068	0.621	0.569	0.075410750521611	E	NOTCH2	h1806
LAMC12	3.1392069885936e-06	0.113962438610542	0.956	0.929	0.0785052883707487	E	LAMC1	h1806
PHLDA12	3.22529381046008e-06	0.269594077714259	0.706	0.666	0.0806581476119856	E	PHLDA1	h1806
PLEKHA72	3.31459194989331e-06	0.145308432867182	0.959	0.93	0.0828913154829318	E	PLEKHA7	h1806
EEA12	3.37295983101011e-06	0.162559873916696	0.845	0.813	0.084350979453901	E	EEA1	h1806
BTBD91	3.51547393414819e-06	0.1871799269859	0.837	0.788	0.087914972145178	E	BTBD9	h1806
VOPP11	3.69164480713045e-06	0.251783466395524	0.607	0.557	0.0923206533367184	E	VOPP1	h1806
PTTG1IP2	4.01871547182133e-06	0.291365825422052	0.635	0.607	0.100500036519308	E	PTTG1IP	h1806
HS2ST11	4.41765822309603e-06	0.208525031446301	0.71	0.656	0.110476796843186	E	HS2ST1	h1806
PHKB	4.42290601607288e-06	0.202166037812368	0.846	0.819	0.110608033649951	E	PHKB	h1806
NBEAL11	4.54006186434969e-06	0.238143043637531	0.771	0.751	0.113537867103657	E	NBEAL1	h1806
FAM111A1	4.79603434593504e-06	0.258187207358331	0.666	0.627	0.119939226923144	E	FAM111A	h1806
HMGA22	4.85427200753805e-06	0.156088041185626	0.934	0.906	0.121395634364511	E	HMGA2	h1806
USP34	4.8809830145092e-06	0.102053211489528	0.993	0.984	0.122063623226846	E	USP34	h1806
RPRD1B2	4.93786172983468e-06	0.197527816582907	0.768	0.731	0.123486046139706	E	RPRD1B	h1806
UVRAG1	4.99865771982526e-06	0.200200900695966	0.76	0.743	0.12500643225739	E	UVRAG	h1806
ZFAND3	5.08497211890692e-06	0.112861780259969	0.991	0.984	0.127164982749624	E	ZFAND3	h1806
COPB11	5.11697887829866e-06	0.122058660868408	0.926	0.927	0.127965407788493	E	COPB1	h1806
BIRC6	5.41120288396522e-06	0.10136972172243	1	0.994	0.135323361722202	E	BIRC6	h1806
FRMD51	5.42052260802052e-06	0.223851958397684	0.832	0.795	0.135556429381377	E	FRMD5	h1806
STK42	5.88785271218603e-06	0.190729673498337	0.795	0.775	0.147243420626348	E	STK4	h1806
CPLANE12	6.1640157943777e-06	0.181305402677076	0.808	0.793	0.154149706985798	E	CPLANE1	h1806
GMPS1	6.24998404812344e-06	0.190990443899488	0.848	0.827	0.156299601075471	E	GMPS	h1806
HELLS	7.43786923331002e-06	0.176092855378208	0.921	0.893	0.186006233786617	E	HELLS	h1806
MGMT1	7.44226297319398e-06	0.284471427137776	0.603	0.555	0.186116112433635	E	MGMT	h1806
MSH2	7.68758946165149e-06	0.201845604024101	0.761	0.737	0.19225123725698	E	MSH2	h1806
DTL	8.2754141803834e-06	0.273321188807192	0.612	0.557	0.206951557823028	E	DTL	h1806
TMEM1311	8.55536582169555e-06	0.186716346142583	0.781	0.743	0.213952588468962	E	TMEM131	h1806
CLIC42	8.79122708499307e-06	0.215947048260639	0.66	0.618	0.219851006941507	E	CLIC4	h1806
CTNNB11	8.92693624555823e-06	0.137359127033295	0.909	0.878	0.22324482162892	E	CTNNB1	h1806
E2F71	9.42057545454176e-06	0.272139523473725	0.612	0.565	0.23558975096718	E	E2F7	h1806
REV3L1	9.65337915653129e-06	0.166429902344994	0.848	0.827	0.241411705946535	E	REV3L	h1806
CCNL11	1.07739458315802e-05	0.144750941471778	0.732	0.689	0.269434837356158	E	CCNL1	h1806
SLC16A11	1.08939894557057e-05	0.182544463868582	0.774	0.741	0.272436888308288	E	SLC16A1	h1806
ACAD92	1.12076018412504e-05	0.214018799673793	0.657	0.621	0.280279706845991	E	ACAD9	h1806
KIF18B	1.12651280747532e-05	0.279676475203028	0.618	0.581	0.281718322893429	E	KIF18B	h1806
NUSAP11	1.18657280627598e-05	0.204735881879778	0.83	0.801	0.296738127393498	E	NUSAP1	h1806
OVCH1-AS11	1.33364419400784e-05	0.188574189566334	0.793	0.766	0.333517740037481	E	OVCH1-AS1	h1806
BUB1B1	1.34588181613104e-05	0.23604993775081	0.827	0.793	0.336578124578051	E	BUB1B	h1806
RBM392	1.37073255171174e-05	0.127944202683087	0.91	0.889	0.342792796532073	E	RBM39	h1806
KRT72	1.43337899636656e-05	0.154283805110655	0.924	0.91	0.35845941941135	E	KRT7	h1806
FTO1	1.53196196865145e-05	0.132987109537679	0.88	0.844	0.383113049120356	E	FTO	h1806
