pathway	pval	padj	log2err	ES	NES	size	leadingEdge	cellline
3398	GOBP_REGULATION_OF_LAMELLIPODIUM_ORGANIZATION	0.79528637983009	0.991442701134348	0.0225658127229911	0.246170080863922	0.796532698806113	36	SLIT2, KANK1, FSCN1, PIK3CA	HCC1806
3399	GOBP_DNA_UNWINDING_INVOLVED_IN_DNA_REPLICATION	0.764646970455684	0.98365270146959	0.0217602242374737	0.279436319056188	0.796286710856803	21	RECQL, RAD51, BLM, MCM7, MCM6, CDC45, MCM2, GINS1, MCM5	HCC1806
3400	GOBP_DNA_REPLICATION	0.976190476190476	1	0.0321000773527401	0.17993149571235	0.795786071900769	245	RECQL, CDK9, ACTR5, RAD51, TSPYL2, TTF1, TERF1, MCMBP, TK1, POLE3, PIF1, NFIB, LPIN1, ATR, RPA3, ATF1, CCNE2, TOPBP1, ZBTB38, DNA2, CENPX, CDK2, ACTR8, POLK, TOP1, EME1, RTF2, PRIM2, HELB, CHTF18, RUVBL1, LIG3, POLG2, DTL, EXD2, POLQ, ID3, ESCO2, CCDC88A, DBF4, ZRANB3, INO80E, USP37, BLM, RTEL1, MCM7, WRNIP1, SLX4, ALYREF, RRM2, RFC4, TP53, RFWD3, WAPL, SMC3, SIN3A, CDC6, MCM6, PCNA, NASP, POLE, SUPT16H, ORC3, ORC6, CDC45, ATRX, SMARCAL1, RPA2, RRM1, CTC1, EGFR, TERF2, EREG, MCM2, RUVBL2, RFC5, INO80	HCC1806
3401	GOBP_MITOTIC_SISTER_CHROMATID_SEGREGATION	0.958257713248639	1	0.0278855433998514	0.187265392148986	0.795201797669497	173	MYBL2, PRICKLE1, UBE2C, NUSAP1, CENPI, CENPF, SMC2, NEK2, SMC4, KNL1, KIF3B, HASPIN, KIFC1, CCNB1, KIF22, CDCA5, BUB1B, CEP97, MIS12, TPX2, KIF2C, LCMT1, CEP55, CHMP6, CDK5RAP2, RB1, ANAPC15, NDC80, PRC1, ZW10, TRIP13, LSM14A, BUB3, WAPL, SMC3, CDCA8, TTK, KIF11, NUP62, BIRC5, RACGAP1, GOLGA2, SPICE1, KIF18B, DYNC1LI1, NUMA1, AURKB, ANAPC11, CENPK, INO80, SPC24, NCAPG, INCENP, KIF4A, RAB11A, NCAPG2, CHMP1A, KIF14, CHEK2, PSRC1, BUB1, CHMP2A, KNSTRN, AAAS, SPAG5, CDK1, CHMP1B, KNTC1, ATM, CUL3, KMT5A	HCC1806
3402	GOBP_REGULATION_OF_MORPHOGENESIS_OF_A_BRANCHING_STRUCTURE	0.773735810113519	0.985135091047509	0.0220456397199849	0.273012718852343	0.794797594820847	23	MAGED1, FGFR2, CTNNB1, ABL1	HCC1806
3403	GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	0.842277877161598	1	0.0229950365524417	0.223789385621616	0.793830676322687	55	TERF1, PIF1, DHX36, NEK2, ATR, CTNNB1, XRN1, RTEL1, SLX4, SRC, HNRNPA1	HCC1806
3404	GOBP_RAC_PROTEIN_SIGNAL_TRANSDUCTION	0.782756813417191	0.990248959467399	0.0221088065811038	0.254503118025132	0.79264236034876	30	WASF1, GARRE1, PIK3CB, ALS2, HACE1, WASF2, EPS8, TIAM1, ABI2, KRAS, CRK	HCC1806
3405	GOBP_REGULATION_OF_CYTOPLASMIC_TRANSLATION	0.789089010702167	0.991442701134348	0.0219202754351603	0.26105484169586	0.792424660925257	27	NCK1, DHX36, IMPACT, EIF2AK4, CPEB3, FMR1, SYNCRIP, SH3BGRL, PAIP1, UNK, CSDE1, CNBP	HCC1806
3406	GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	0.777949510561566	0.987516426428549	0.0219358759330868	0.264138901587884	0.78923720593017	25	IGF1R, SETX, BNIP3, UVRAG, F2RL1, INSR, WASHC2C, ADRB2, SPAST, SMCR8	HCC1806
3407	GOBP_REGULATION_OF_ACTIN_NUCLEATION	0.793238993710692	0.991442701134348	0.0218995056566159	0.257005345827361	0.785393757644942	28	FMN1, WASF1, HIP1R, ARFIP2, WASH3P, WASHC2A, WHAMM, WASF2, FCHSD2, GSN, ABI2	HCC1806
3408	GOBP_NEGATIVE_REGULATION_OF_DNA_TEMPLATED_TRANSCRIPTION_ELONGATION	0.770776482262466	0.984105925473921	0.0214913471698942	0.279171460666489	0.785225903264764	20	NELFB, HEXIM1, SUPT4H1, AXIN1, RNF168, SUPT5H, EZH2, RECQL5, ZC3H4, NELFCD, PARP1, EAPP	HCC1806
3409	GOBP_TRANSPORT_ALONG_MICROTUBULE	0.940737833594976	1	0.0256978041674306	0.193199095734297	0.78468652767164	126	SYBU, DTNBP1, WDR19, WDR35, KIF5B, IFT57, IFT80, RABL2B, ARL3, WDPCP, DYNC2I2, IFT122, KIF3B, IFT81, IFT43, DYNC2LI1, COPG2, FLOT2, BICD2, TRAF3IP1, DYNC1H1, IFT88, DYNC2H1, STAU1, FBXW11, SUN2, IFT52, PCM1, IFT140	HCC1806
3410	GOBP_LEUKOCYTE_DEGRANULATION	0.802809435462497	0.995465917566276	0.0218891339708054	0.249639722971181	0.78372459706654	31	GATA2, KIT, SNAP23, SNX4, UNC13D, PDPK1, IL4R, BCR, F2RL1, SYK, ANXA3, RAC2, CBL	HCC1806
3411	GOBP_PROTEIN_LIPID_COMPLEX_ORGANIZATION	0.79193790686029	0.991442701134348	0.0212135308745268	0.273378892691936	0.779025360821349	21	PCSK5, LIPC, SNX9	HCC1806
3412	GOBP_CALCINEURIN_MEDIATED_SIGNALING	0.795255286230016	0.991442701134348	0.0216073044203921	0.263896650008894	0.778334432940254	24	FHL2, GSK3B, MAPK7, CHP1, CIB1, PPP3CB, PPP3CC, SPPL3, SLC9A1	HCC1806
3413	GOBP_DNA_DAMAGE_RESPONSE	1	1	0.0625245409501155	0.160342472715589	0.777869505581028	703	ANKRD1, SOX4, FMN2, NEK11, NPAS2, MRNIP, RECQL, VAV3, CDK9, NACC2, ACTR5, RAD51, SPINDOC, DEK, SETX, HINFP, MGMT, TRIM32, XNDC1N, TTI1, HMCES, SIRT1, XRCC1, TDP1, TAF6L, STK33, MYO6, POLE3, EPC1, PIF1, TAF4, PTTG1, CEP63, HLTF, ATR, STXBP4, RPA3, UVSSA, TIGAR, TOPBP1, REXO4, RNASEH2C, SKIL, UNG, E2F1, UBE2V1, ZDHHC16, ABL1, MBTPS1, SUPT3H, TP53BP1, ZBTB38, DNA2, WRAP53, ERCC6, CEP164, STUB1, CDK7, CENPX, CDK2, ACTR8, SPRED2, POLK, GTSE1, KIF22, EME1, TAF9, RAD54L, MASTL, AP5Z1, CDCA5, HELB, SMC5, EEF1E1, PTTG1IP, RUVBL1, LIG3, PALB2, UVRAG, XRCC4, DTL, EXD2, DMAP1, POLQ, CETN2, GRB2, ESCO2, EIF2AK4, ZRANB3, ZSWIM7, FANCG, MBD4, INO80E, PRKCD, HDGFL2, BLM, CASP2, SPRED1, NCOA6, BRIP1, PLK2, ALKBH8, RTEL1, CHCHD6, MCM7, WRNIP1, SLX4, NSD2, MRGBP, TOP2A, FMR1, NABP1, CDC14B, TAOK3, ERCC3, PAXIP1, IMMP2L, DCLRE1A, TRIP13, RFC4, GTF2H5, ATXN7, FAAP100, YEATS4, SLF1, MAGEF1, TP53, MORC2, RFWD3, WDR76, RAD1, UBE2W, SMC3, VCPIP1, H2AX, KDM1A, NSMCE4A, FTO, SUSD6, MNAT1, PAGR1, MCM6, MAP2K6, EYA4, HUS1, CIB1, RAD23B, PCNA, HERC2, POLE, ACTB, CBX1, FBXO31, SUPT16H, BAX, UHRF1, PMS2, NEK4, XPC, NSMCE1, MORF4L2, CDC45, RNF168, SPIRE2, TTI2, PSEN1, MUTYH, ATRX, BAK1, ATMIN, NUAK1, ZMYND8, SMARCAL1, PPP1R15A, RPA2, RRM1, RNF169, MSH2, CTC1, EGFR, RPL26, CRY1, OGG1, ERCC1, ADPRS, SMUG1, CGAS, TERF2, DDIT4, MAPK14, BID, TPT1, ARID2, MCM2, RUVBL2, RFC5, INO80, FH, CLSPN, CBL, REV3L, PIAS4, TLK2, VCP, MLH1, SPIDR, SMARCA2	HCC1806
3414	GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	0.801684532924962	0.994899075359743	0.0213219214097515	0.269435222908126	0.775362122922849	22	MCCC1, PCCA, ILVBL, AUH, HIBADH	HCC1806
3415	GOBP_POSITIVE_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION	0.812893081761006	0.997220045952079	0.0215164619053811	0.253278233325598	0.774003913268353	28	PIK3CB, MCF2L, SOS2, SHOC2, LPAR1, PRAG1, ALS2, SRC, F2RL1, NOTCH2, NOTCH1, KRAS	HCC1806
3416	GOBP_NEGATIVE_REGULATION_OF_TELOMERE_MAINTENANCE_VIA_TELOMERE_LENGTHENING	0.800928313563693	0.994899075359743	0.021496365992353	0.262403517620648	0.773930601551446	24	TERF1, PIF1, XRN1, SLX4, SRC, HNRNPA1, CTC1, TERF2	HCC1806
3417	GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	0.869075829383886	1	0.0223917573049777	0.221267173751221	0.773037871035544	51	ARRDC3, ADM, ADGRE5, PRKCA, ADCY6, AKAP12, LPAR1, GNAS, GPR176, GNA12, GNAI3, CHRM3, LPAR3, GNAQ, WASF2	HCC1806
3418	GOBP_CELLULAR_RESPONSE_TO_BIOTIC_STIMULUS	0.949592290585619	1	0.0245852018030945	0.192361109899581	0.770600372103083	112	ANKRD1, SERPINE1, MAPK8, PRKCA, SHPK, GSK3B, LITAF, TIGAR, TRIM5, LDOC1, ABL1, TLR1, EME1, APAF1, CDK19, DAB2IP, SLX4, SRC, TP53, BCR, CTR9, TSPO, SYK, PAF1, NOTCH2, TNFSF4, NOTCH1, MTDH, ZFP36, MAPK14, TLR6, SASH1, CDC73, BCL10	HCC1806
3419	GOBP_REGULATION_OF_INSULIN_SECRETION_INVOLVED_IN_CELLULAR_RESPONSE_TO_GLUCOSE_STIMULUS	0.805312016503352	0.995578397715763	0.0214113248933093	0.261155981590784	0.770251129878184	24	UCP2, SYBU, EFNA5, STXBP4, OSBP, KLF7	HCC1806
3420	GOBP_POSITIVE_REGULATION_OF_CELL_CYCLE_PROCESS	0.981264637002342	1	0.028028631856996	0.180986024063939	0.769537366361759	179	NUDT16, IGF1R, FAM83D, UBE2C, AURKA, NUSAP1, CDC25C, MEPCE, SMC2, STXBP4, SMC4, KIF3B, CCNB1, TMOD3, KIF20B, ECT2, CDCA5, SMC5, DYNC1H1, DTL, DBF4, STIL, RB1, NDC80, SVIL, CDC14B, USP19, RRM2, TBX20, SLF1, LRP5, SIN3A, CDCA8, NUP62, CDC6, PAGR1, BIRC5, RACGAP1, PAF1, INSR, DYNC1LI1, ATRX, NUMA1, AURKB, RRM1, PLSCR1, EGFR, ANAPC11, EREG, INO80, CDC73, GPSM2, NCAPG, INCENP, MAPK15, CIT, RAB11A, NCAPG2, KIF14	HCC1806
3421	GOBP_ENERGY_HOMEOSTASIS	0.852957435046987	1	0.021597177421611	0.231288406806963	0.769505783809286	40	DLL1, TRPV1, SIRT1, SLC25A25, PIK3CA, PASK, PPARD, IGF2BP2, RASAL2, STAT3	HCC1806
3422	GOBP_PHOSPHOLIPID_TRANSLOCATION	0.808148530170191	0.996625468882022	0.021356611795182	0.260378659634836	0.767958503413337	24	ANO6, ATP8B1, ATP9A, VMP1, ATP11B, PRKCD, SLC66A2	HCC1806
3423	GOBP_REGULATION_OF_ERYTHROCYTE_DIFFERENTIATION	0.826272315480949	1	0.0215214910478522	0.242934298227032	0.767927779844298	32	INHBA, ANKRD54, GATA2, SMAP1, LDB1, STAT3, ETS1, HIF1A, ZFP36, MAPK14	HCC1806
3424	GOBP_MITOTIC_RECOMBINATION	0.815211842776927	0.998600705922917	0.0210624115483092	0.266084464388121	0.765719540889843	22	RAD51, XRCC1, SMC5, MSH2, ERCC1, TERF2, MLH1	HCC1806
3425	GOBP_NEGATIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION	0.831891891891892	1	0.0216377358248969	0.241464881437637	0.765414479580864	33	PHLPP1, PIK3CB, SH2B3, SIRT1, ARRB2, DAB2IP, PPARA, MUL1, RUBCN, CIB1, RACK1, DAG1	HCC1806
3426	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE	1	1	0.0388207651295308	0.165580796672637	0.764834403705693	379	INHBA, NEK11, MRNIP, CDK9, NACC2, NEK6, UBE2C, PKIA, L3MBTL1, AURKA, ZFP36L2, NUSAP1, PRKCA, CCDC57, SIRT1, CDC25C, STK33, CENPF, MEPCE, CKS2, NEK2, RPA3, TTC28, NEK9, KNL1, HASPIN, TOPBP1, CTNNB1, E2F1, TMEM14B, ABL1, CCNB1, MBTPS1, TMOD3, KIF20B, CDK7, CDK2, GTSE1, SHB, EME1, RBL1, PTPN3, CDCA5, BUB1B, DTL, FOXC1, WEE1, SRA1, HECA, GBF1, LCMT1, STIL, BLM, ANAPC2, ZFYVE19, CASP2, TOM1L2, CDK5RAP2, RB1, PLK2, ANAPC15, NDC80, ECD, NABP1, CDC14B, TAOK3, ERCC3, OBSL1, ZW10, RRM2, RNF20, TRIP13, TP53, APPL1, LRP5, RFWD3, BUB3, CDK2AP2, SIN3A, CDCA8, TTK, NUP62, MNAT1, CDC6, DAPK3, HUS1, BIRC5, ACTB, RNF40, FBXO31, CUL9, INSR, XPC, OVOL1, CCDC8, DYNC1LI1, AURKB, RPA2, RRM1, MSH2, CTC1, EGFR, RPL26, ANAPC11, RIOK2, EREG, BID, APPL2, ARID2, CDC27, INO80, SPC24, CLSPN, CDC73, PTCH1	HCC1806
3427	GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	0.859768165111677	1	0.021827087782561	0.226313812047164	0.764622017008009	43	TGFB2, SVEP1, TGFB1, CD47, ARRB2, IL4R, APPL1, IL4I1, BCR	HCC1806
3428	GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	0.833783783783784	1	0.0216022398728411	0.241031193562539	0.764039741452311	33	GPSM1, SAPCD2, LLGL2, CDK5RAP2, NDC80, ZW10, FBXW11, CENPA	HCC1806
3429	GOBP_NEGATIVE_REGULATION_OF_DOUBLE_STRAND_BREAK_REPAIR_VIA_HOMOLOGOUS_RECOMBINATION	0.803522699082114	0.995465917566276	0.0208463157678016	0.271241736943531	0.762921959809602	20	ABL1, TP53BP1, HELB, POLQ, MAGEF1, CGAS, KLHL15, PARPBP, KMT5A, RIF1	HCC1806
3430	GOBP_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	0.893496420047733	1	0.022066659152916	0.216679867678731	0.76075719940958	53	FGFR2, GAS8, IFT122, TULP3, IFT81, ZIC1, RUNX2, TTC23, GORAB, HERC4, C2CD3, RB1, DYNC2H1, RPGRIP1L, IFT140, SUFU, RACK1, NDST1, TTC21B, ARMC9, TCTN1, PTCH1, VCP	HCC1806
3431	GOBP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS	0.97636815920398	1	0.0259974934286787	0.183228982143902	0.760638748641203	148	MYBL2, GPSM1, NEK6, STMN1, PRICKLE1, AURKA, NUSAP1, SAPCD2, DCTN6, WDR62, NEK2, KIF3B, KIFC1, CCNB1, CEP97, DYNC1H1, TPX2, STIL, CHMP6, CDK5RAP2, PLK2, NDC80, PRC1, ZW10, FBXW11, SUN2, LSM14A, SMC3, CENPA, CDCA8, TTK, KIF11, NUP62, BIRC5, RACGAP1, GOLGA2, SPICE1, NUMA1, AURKB, RAE1	HCC1806
3432	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_MEDIATED_IMMUNITY	0.833988985051141	1	0.0211304277853569	0.246354382582318	0.7594491666826	29	GATA2, DHX36, SNX4, UNC13D, DNASE1, PDPK1, IL4R, BCR, F2RL1, SYK, RAC2	HCC1806
3433	GOBP_INTRACELLULAR_LIPID_TRANSPORT	0.854480679638257	1	0.0214362756462213	0.234191555655679	0.75777377660747	36	GRAMD1B, SYT7, NPC2, GRAMD1A, OSBP, PLEKHA8, LRP6, LDLRAP1, NUS1, PIP4K2A, SERAC1, CERT1	HCC1806
3434	GOBP_RESPONSE_TO_CAMP	0.855576870375445	1	0.0214163109725815	0.234049514143952	0.757314172790948	36	RAPGEF3, RAPGEF1, DUOX1, INHBB, PTK2B, RAP1B, KDM1A, RAP1A	HCC1806
3435	GOBP_PLASMA_MEMBRANE_REPAIR	0.828483920367534	1	0.0208130414601378	0.262894130766337	0.756538618577166	22	ANXA6, SYT7, CHMP6, MYH9, CHMP1A, CHMP2A, CHMP1B	HCC1806
3436	GOBP_MITOCHONDRIAL_GENOME_MAINTENANCE	0.824909747292419	1	0.0210382114420089	0.25618896374007	0.755601451596519	24	SLC25A36, PIF1, DNA2, LIG3, POLG2, MPV17, TP53	HCC1806
3437	GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	0.837719298245614	1	0.0208082953695662	0.258639844772731	0.752955127564525	23	ATR, GTF2H5, TP53, H2AX, KDM1A, ELK1, RPL26, TLK2, EGR1, CHEK2, ATM, XRCC5, YAP1, TMEM109	HCC1806
3438	GOBP_REGULATION_OF_GLIAL_CELL_DIFFERENTIATION	0.848661542539094	1	0.0210237143362186	0.239739656563108	0.752644104490063	31	EPHA4, TNFRSF21, TGFB1, CTNNB1, RHEB	HCC1806
3439	GOBP_AUTOPHAGOSOME_MATURATION	0.901333333333333	1	0.0218219314401667	0.215096893298906	0.752614506063582	52	PIK3R4, VIPAS39, UVRAG, VMP1, MAP1LC3B, CHMP6, EPG5, SNX14, TBC1D25, WIPI2, RUBCN, LAMP2, VPS16, PHF23, VCP, ADRB2, CHMP1A, TMEM39A, CHMP2A, UBQLN1, CHMP1B, SMCR8, STX17	HCC1806
3440	GOBP_ESTABLISHMENT_OF_ORGANELLE_LOCALIZATION	0.998460354118553	1	0.0373797893946985	0.164001553768079	0.751474161547871	348	FMN2, STK25, MYO5A, CLMN, TANC2, MYO5C, SYBU, DTNBP1, GPSM1, FAM83D, FNBP1L, KIF5B, NUSAP1, DNM1, SAPCD2, TERF1, MYO1B, CENPF, MYO6, GATA2, NEK2, CCDC186, SDC4, KNL1, KIT, KIF3B, SYNJ1, CTNNB1, KIFC1, SNAP23, CCNB1, SNX4, TOR1A, MAP4K2, RAB17, EXOC2, ECT2, KIF22, COPG2, ATP9A, LLGL2, UNC13D, TMED9, MYO1E, CDCA5, BICD2, DYNC1H1, SEC16A, MIS12, DOCK7, GBF1, KIF2C, ATP13A2, CEP55, CHMP6, TBC1D23, CDK5RAP2, RB1, NDC80, ZW10, PDPK1, FBXW11, TFG, MYH9, IL4R, SUN2, PMF1, PPP6C, BUB3, PCM1, CENPA, ARL6, CDCA8, RAB7A, NUP62, CEP83, BIRC5, RACGAP1, PDCD10	HCC1806
3441	GOBP_CELL_CYCLE_G2_M_PHASE_TRANSITION	0.967741935483871	1	0.0250585821132715	0.18448598176914	0.74820184999266	124	MRNIP, PKIA, AURKA, CCDC57, CDC25C, CENPF, TOPBP1, CCNB1, MBTPS1, CDK2, MASTL, DTL, WEE1, PPME1, LCMT1, BLM, ZFYVE19, NDC80, NABP1, CDC14B, TAOK3, CCNB2, PAXIP1, TP53, SIN3A, CDC6, HUS1, CALM2, AURKB, RRM1, CTC1, CLSPN, RNASEH2B, RAB11A, KIF14, PPM1D, CHEK2, TAOK1, KHDRBS1, ARPP19, ORC1, BRCA1, PKMYT1, TRIM39, CDK1, ATM, CDC25A, BRD4	HCC1806
3442	GOBP_ACTIN_NUCLEATION	0.882255389718076	1	0.0210721050184816	0.224308821428976	0.74628442398802	40	FMN1, WASF1, HIP1R, ARFIP2, WASH3P, ARPC3, WASHC2A, WHAMM, WASF2, FCHSD2, GSN, SPIRE2, ABI2	HCC1806
3443	GOBP_REGULATORY_NCRNA_PROCESSING	0.914074074074074	1	0.0216022398728411	0.212260368317547	0.74268963074325	52	H19, SPOUT1, TGFB1, AGO4, TUT7	HCC1806
3444	GOBP_PROTEIN_TARGETING_TO_VACUOLE	0.886922864252143	1	0.0209947715892826	0.224216847540146	0.740709618001376	39	NEDD4, SORT1, PIK3R4, GNPTAB, WASH3P, RAB7A, GCC2, LAMP2, SMURF1, SNX16, AP3B1, MON1B, M6PR	HCC1806
3445	GOBP_MAST_CELL_MEDIATED_IMMUNITY	0.848375451263538	1	0.0206059363267358	0.250469591276642	0.738732785310126	24	GATA2, KIT, SNAP23, SNX4, UNC13D, PDPK1, IL4R, SYK, RAC2, CBL	HCC1806
3446	GOBP_CYTOSOLIC_TRANSPORT	0.983930778739184	1	0.0257614261895529	0.177784033581802	0.735963413292377	146	TANC2, SYBU, SYT7, NF2, KIF5B, DOP1B, SYS1, SORT1, PIK3R4, AP2A1, RIC1, ATP9A, TMED9, TBC1D10A, WASH3P, PLEKHJ1, RHOBTB3, GBF1, TBC1D23, SLC66A2, VPS26B, RAB14, SRC, ARFRP1, BLTP3B, WASHC2A, RAB7A, AKTIP, DENND5A, GCC2, PIKFYVE, SNX8, PIP4K2A, EEA1, STX16, SNX16, CORO7, UBE2O, SURF4, WASHC2C, LMTK2, MSN, RAB11A, SNX3, VPS35	HCC1806
3447	GOBP_ENDOLYSOSOMAL_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.863731656184486	1	0.0205779644482651	0.240694492684133	0.735548715708888	28	RFTN1, FLOT2, PTPRS, GRAMD4, WDFY1, EPG5, SLC15A4, SRC, F2RL1	HCC1806
3448	GOBP_REGULATION_OF_CENTROSOME_CYCLE	0.908175014392631	1	0.0212528345256173	0.21248290481172	0.735095169467093	48	ALMS1, TMEM67, AURKA, SIRT1, WDR62, STIL, CDK5RAP2, PLK2, CCNL1, NUP62, SPICE1, MDM1, CHMP1A, CEP76, BRCA1, CHMP2A, CHMP1B, MARK4, RBM14, CHMP2B, CEP131, ATF5	HCC1806
3449	GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_PROLIFERATION	0.863099921321794	1	0.0206012699036625	0.238404264391975	0.734940933577934	29	PDGFC, FN1, PDGFD, E2F1, ABL1, CCNB1	HCC1806
3450	GOBP_IMMUNOGLOBULIN_PRODUCTION	0.930538172715895	1	0.0221776070572722	0.201285705239312	0.733254230916546	64	PKN1, TGFB1, HMCES, TRAF2, UNG, TP53BP1, XRCC4, POLQ, TRAF3IP2, NSD2, SANBR, SLC15A4, PAXIP1, IL4R, CTNNBL1, PMS2, RNF168, TNFSF4, MSH2, ERCC1, CGAS	HCC1806
3451	GOBP_TRANSCRIPTION_BY_RNA_POLYMERASE_III	0.92546213476446	1	0.021506409820865	0.206102040849833	0.731089734326997	55	INHBA, DEK, DHX36, SNAPC1, IVNS1ABP, ERCC6, SNAPC4, NAB2	HCC1806
3452	GOBP_REGULATION_OF_MITOTIC_CELL_CYCLE_PHASE_TRANSITION	0.998771498771499	1	0.0327463270264009	0.163750287227838	0.729600748261518	265	INHBA, NEK11, MRNIP, NACC2, NEK6, UBE2C, PKIA, AURKA, ZFP36L2, CDC25C, CENPF, MEPCE, KNL1, HASPIN, TOPBP1, E2F1, TMEM14B, CCNB1, MBTPS1, TMOD3, CDK7, CDK2, GTSE1, RBL1, CDCA5, BUB1B, DTL, WEE1, LCMT1, STIL, BLM, ZFYVE19, CASP2, CDK5RAP2, RB1, PLK2, ANAPC15, NDC80, ECD, NABP1, CDC14B, TAOK3, ERCC3, ZW10, RRM2, TRIP13, TP53, APPL1, RFWD3, BUB3, CDK2AP2, SIN3A, CDCA8, TTK, MNAT1, CDC6, HUS1, BIRC5, ACTB, FBXO31, XPC, DYNC1LI1, AURKB, RPA2, RRM1, CTC1, EGFR, RPL26, ANAPC11, RIOK2, BID, APPL2, ARID2, INO80, SPC24, CLSPN, CDC73, SMARCA2, INCENP, CCNH, RNASEH2B, RAB11A, KIF14, CHEK2, TAOK1, CDKN1B, ORC1, BUB1, BRCA1, PHF10	HCC1806
3453	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_INVOLVED_IN_INFLAMMATORY_RESPONSE	0.903819347644271	1	0.0208320442628332	0.217139039861943	0.727399041099018	41	SERPINE1, H19, MAPK9, SNAP23, SNX4, PPARA, STAT3, IL4R, APPL1, MACIR, SYK, EXTL3, HIF1A, MAPK14, TLR6, APPL2	HCC1806
3454	GOBP_REGULATION_OF_LEUKOCYTE_DEGRANULATION	0.864216436957631	1	0.0201658807539289	0.252402095462374	0.726345362182339	22	GATA2, SNX4, UNC13D, PDPK1, IL4R, BCR, F2RL1, SYK, RAC2	HCC1806
3455	GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	0.996701225259189	1	0.0278604558742744	0.168597944810188	0.722494065424239	187	DNAJC6, IGF1R, STMN1, KIF5B, SETX, BNIP3, FGF13, MICAL1, PIK3R4, GSK3B, SYNJ1, NCKAP5L, PIK3CA, VIPAS39, MID1, TMOD3, UVRAG, VMP1, MTRFR, TPX2, MAP1LC3B, KIF2C, CHMP6, CKAP2, MICAL2, EPG5, SNX14, SVIL, ATXN7, TBC1D25, HDGFL3, MICAL3, TRIOBP, MTRF1, WIPI2, LIMA1, F2RL1, RUBCN, CIB1, SUPT16H, VTA1, ADD3, GSN, LAMP2, INSR, KIF18B, EPS8, RPL23, TTBK2, PEX5, DDIT4, VPS16, ARID2, OGFOD1, PHF23, WASHC2C, VCP, ADRB2, CHMP1A, KIF14, TAOK1, TMEM39A	HCC1806
3456	GOBP_DNA_BIOSYNTHETIC_PROCESS	0.991347342398022	1	0.0256345020849711	0.174265471235884	0.721397801849027	146	ANKRD1, CCN2, GRHL2, TERF1, SIRT1, CENPF, TK1, POLE3, PIF1, NEK2, ATR, CTNNB1, XRN1, WRAP53, POLK, CHTF18, LIG3, POLG2, DTL, POLQ, PTK2B, WRNIP1, SRC, HNRNPA1, RFC4	HCC1806
3457	GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	0.881813417190776	1	0.0202608005772633	0.235746086426453	0.720426666894837	28	NUDT16, UNG, MBD4, RRM2, ADK, DCTPP1, RRM1, SHMT1, OGG1, SMUG1	HCC1806
3458	GOBP_ACTIVATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_PROCESS	0.911904098132144	1	0.0206949382468888	0.21492143927399	0.719970250116783	41	DLC1, HIP1R, IFT57, PPARG, APAF1, CASP2, MUL1, DAP, NLRP1, BAX, RACK1, FAM162A, BID, CASP8AP2, VCP, SMAD3, DIABLO	HCC1806
3459	GOBP_REGULATION_OF_PROTEIN_IMPORT_INTO_NUCLEUS	0.920158550396376	1	0.0207940681390106	0.211099554270673	0.716630243939677	44	PKIG, PKIA, TGFB1, ZIC1, ECT2, HCLS1, DMAP1, PRKCD, CHP1, SUFU, BAG3, PSEN1, MAPK14, SMAD3, NUP58, ZC3H12A, SMO, CDK1, NUP54	HCC1806
3460	GOBP_REGULATION_OF_MAST_CELL_ACTIVATION	0.861324733316795	1	0.0197846526137799	0.254317687530663	0.715319665666102	20	GATA2, SNX4, UNC13D, PDPK1, IL4R, SYK, PLSCR1, RAC2	HCC1806
